#Lasso_type	Category	Uniprot	Organism	pLDDT_chain	Protein_name	Loop_area	Loop_length	#FILTER: Lasso_type=L4;L5;L6;L7;L8 AND pLDDT_chain=>=80;
L+6C	AF-Unreviewed	A0A521XCH4-F1	Dehalococcoidia bacterium	94.88	Uncharacterized protein	1892.95	105.0
L+4N	AF-Unreviewed	A0A143HR12-F1	Microbulbifer thermotolerans	94.88	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5510.49	262.0
L+6C	AF-Unreviewed	A0A1Q5MM55-F1	Streptomyces sp	94.88	Uncharacterized protein	2001.85	107.0
L+6N	AF-Unreviewed	G4UQF4-F1	Neurospora tetrasperma 	94.81	CBM1 domain-containing protein	971.78	45.0
L+4N	AF-Unreviewed	A0A2S1JYT4-F1	Microbulbifer sp	94.81	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5660.22	262.0
L-5C	AF-Unreviewed	A0A412L0F1-F1	Mitsuokella sp	94.81	Oligoendopeptidase F (EC 3.4.24.-)	8652.0	342.0
L+4C	AF-Unreviewed	A0A127JU77-F1	Ramlibacter tataouinensis	94.81	Uncharacterized protein	2946.96	153.0
L+5C	AF-Unreviewed	A0A1G1E244-F1	Nitrospinae bacterium	94.81	TldD/PmbA family protein	4863.52	227.0
L+4N	AF-Unreviewed	A0A148NAZ3-F1	Methylothermaceae bacteria	94.81	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5140.24	259.0
L+4C	AF-Unreviewed	A0A418ARQ7-F1	Aphanomyces invadans	94.75	Plastocyanin-like domain-containing protein	3700.35	171.0
L+6C	AF-Unreviewed	A0A5C7N8A0-F1	Actinomycetia bacterium	94.75	Uncharacterized protein	1843.7	96.0
L+6C	AF-Unreviewed	A0A1W9UK28-F1	Anaerolineaceae bacterium 4572_32	94.75	Uncharacterized protein	1981.37	107.0
L+4N	AF-Unreviewed	A0A839I2W6-F1	Aliivibrio sp	94.75	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5151.98	253.0
L+6C	AF-Unreviewed	A0A3D2UK23-F1	Anaerolineae bacterium	94.75	Uncharacterized protein	2026.76	104.0
L+6C	AF-Unreviewed	A0A7C4UTA5-F1	Anaerolineae bacterium	94.75	Uncharacterized protein	1919.45	104.0
L-4N	AF-Unreviewed	A0A7J8ZFQ1-F1	Gossypium laxum	94.75	Alcohol dehydrogenase	1780.43	113.0
L+4N	AF-Unreviewed	A0A4Q5KJT2-F1	Aliivibrio finisterrensis	94.69	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5254.7	253.0
L-4C	AF-Unreviewed	A0A7C2A6C7-F1	Euryarchaeota archaeon	94.69	Reductive dehalogenase	2301.86	111.0
L+6C	AF-Unreviewed	A0A3D3SV88-F1	Burkholderiales bacterium	94.69	oligopeptidase A (EC 3.4.24.70)	9607.19	391.0
L+4N	AF-Unreviewed	A0A2N0APF3-F1	Leptospira harrisiae	94.69	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5351.92	259.0
L-4C	AF-Unreviewed	A0A2V2RA86-F1	Acidobacteria bacterium	94.69	Uncharacterized protein	1149.14	74.0
L-6C	AF-Unreviewed	A0A3N5SHY4-F1	Chloroflexi bacterium	94.69	Intradiol ring-cleavage dioxygenase	788.73	45.0
L-6N	AF-Unreviewed	A0A7V4HV63-F1	Planctomycetes bacterium	94.69	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2719.51	148.0
L+4N	AF-Unreviewed	A0A7H8PX52-F1	Microbulbifer sp	94.69	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5395.27	262.0
L+4C	AF-Unreviewed	A0A6M2EAN9-F1	Populus davidiana	94.69	GH10 domain-containing protein	5296.12	258.0
L-4C	AF-Unreviewed	A0A2V2RA86-F1	Acidobacteria bacterium	94.69	Uncharacterized protein	1243.0	81.0
L+8N	AF-Unreviewed	A9XK88-F1	Thermothelomyces myriococcoides	94.62	Cellobiose dehydrogenase	962.85	45.0
L+6C	AF-Unreviewed	A0A3D0RX13-F1	Anaerolineae bacterium	94.62	Uncharacterized protein	2013.85	104.0
L+6N	AF-Unreviewed	F7W2Z9-F1	L3346	94.62	WGS project CABT00000000 data, contig 2.23	974.02	45.0
L-5N	AF-Unreviewed	A0A4U6X2K9-F1	Colletotrichum tanaceti	94.62	Cellobiose dehydrogenase	952.19	44.0
L+5C	AF-Unreviewed	A0A538BUP7-F1	Actinomycetia bacterium	94.62	cutinase (EC 3.1.1.74)	1219.27	58.0
L+4C	AF-Unreviewed	A0A7J7C1T8-F1	Thunder God vine	94.62	GH10 domain-containing protein	5839.55	258.0
L-4N	AF-Unreviewed	A0A350IF51-F1	Rikenellaceae bacterium	94.62	Glycosyl hydrolase	8749.12	395.0
L+4N	AF-Unreviewed	A0A4R9JV90-F1	Leptospira kemamanensis	94.62	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5533.77	259.0
L+6C	AF-Reviewed	A0A534VKV9-F1	Deltaproteobacteria bacterium	94.56	Uncharacterized protein	2032.48	106.0
L-4N	AF-Unreviewed	A0A7R9PT87-F1	Medioppia subpectinata	94.56	Choline/carnitine acyltransferase domain-containing protein	1616.11	93.0
L+6C	AF-Unreviewed	A0A6G1SVJ5-F1	Dehalococcoidia bacterium	94.56	Uncharacterized protein	1912.52	102.0
L+4N	AF-Unreviewed	A0A6N3YV76-F1	Vibrio fischeri	94.56	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5386.43	253.0
L-7N	AF-Unreviewed	A0A0G1THJ9-F1	Microgenomates group	94.56	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	1482.01	76.0
L-4N	AF-Unreviewed	A0A5J5EVY1-F1	Sphaerosporella brunnea	94.56	Uncharacterized protein	1046.06	62.0
L-6N	AF-Unreviewed	A0A518D8I3-F1	Pirellulimonas nuda	94.56	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2866.37	148.0
L+4N	AF-Unreviewed	R9ADI2-F1	Leptospira wolbachii serovar Codice str	94.56	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5575.45	259.0
L+8N	AF-Unreviewed	A9XK87-F1	Thermothelomyces myriococcoides	94.56	Cellobiose dehydrogenase	960.43	45.0
L-5N	AF-Unreviewed	A0A126T5R2-F1	Methylomonas denitrificans	94.56	Catalase (EC 1.11.1.6)	4136.08	194.0
L+4C	AF-Unreviewed	A0A7Y1UL28-F1	Akkermansiaceae bacterium	94.56	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39)	9571.25	385.0
L-5N	AF-Unreviewed	A0A839T976-F1	Azomonas macrocytogenes	94.5	Catalase (EC 1.11.1.6)	4089.15	195.0
L+4N	AF-Unreviewed	A0A845FSM4-F1	Pseudomaricurvus sp	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5663.38	262.0
L+4N	AF-Unreviewed	A0A2N0ARW0-F1	Leptospira levettii	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5537.64	259.0
L+5C	AF-Unreviewed	V5IBT6-F1	Common tick	94.5	poly(ADP-ribose) glycohydrolase (EC 3.2.1.143)	1548.08	82.0
L-6C	AF-Unreviewed	A0A3D5UK17-F1	Eubacteriaceae bacterium	94.5	Putative beta-lysine N-acetyltransferase	2000.74	115.0
L+4N	AF-Unreviewed	B5FD30-F1	strain MJ11	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5245.69	253.0
L+4C	AF-Unreviewed	W2F2V7-F1	Microbispora sp	94.5	beta-glucosidase (EC 3.2.1.21)	2563.02	139.0
L+4C	AF-Unreviewed	A0A2K2AW34-F1	Western balsam poplar	94.5	GH10 domain-containing protein	5662.53	258.0
L+4N	AF-Unreviewed	A0A3Q9E6R6-F1	Shewanella khirikhana	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5299.6	254.0
L+4N	AF-Unreviewed	A0A5R2BN42-F1	Leptospira levettii	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5592.52	259.0
L+6C	AF-Reviewed	A0A327KD14-F1	Rhodoplanes roseus	94.5	YARHG domain-containing protein	2102.66	113.0
L+4N	AF-Unreviewed	A0A6G8DGF7-F1	Microbulbifer sp	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5282.06	262.0
L+4N	AF-Unreviewed	A0A661GBL7-F1	Gammaproteobacteria bacterium	94.5	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5178.83	257.0
L+4N	AF-Unreviewed	A1S4F9-F1	Shewanella amazonensis 	94.48	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5331.47	254.0
L+6C	AF-Reviewed	A0A534QY53-F1	Deltaproteobacteria bacterium	94.44	Phosphodiester glycosidase domain-containing protein	1845.59	99.0
L+8N	AF-Unreviewed	A0A3S4APF2-F1	Thermothielavioides terrestris	94.44	7e45c51e-662f-416f-b7f7-870b6473ba8f	969.21	45.0
L+6C	AF-Unreviewed	A0A7W0H6T9-F1	Thermoleophilaceae bacterium	94.44	cutinase (EC 3.1.1.74)	1139.96	56.0
L-4C	AF-Unreviewed	A0A7V9HUC3-F1	Pyrinomonadaceae bacterium	94.44	Uncharacterized protein	1150.27	74.0
L+4C	AF-Unreviewed	A0A535I7B3-F1	Chloroflexi bacterium	94.44	Uncharacterized protein	2056.68	108.0
L-5C	AF-Unreviewed	A0A2W4M375-F1	Proteobacteria bacterium	94.44	Hydrazine synthase alpha subunit middle domain-containing protein	10257.9	440.0
L+4N	AF-Unreviewed	A0A6N4QK07-F1	Leptospira kanakyensis	94.44	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5376.59	259.0
L+5C	AF-Unreviewed	G0QVI5-F1	White spot disease agent	94.44	poly(ADP-ribose) glycohydrolase (EC 3.2.1.143)	2261.49	131.0
L+4N	AF-Unreviewed	A0A1Q2MBI8-F1	Microbulbifer agarilyticus	94.44	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5706.29	262.0
L+4N	AF-Unreviewed	A0A510UJ87-F1	Vibrio fischeri	94.44	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5406.67	253.0
L+4C	AF-Unreviewed	A0A196SFT4-F1	Blastocystis sp. subtype 1 	94.38	Cysteine protease 1	3096.5	167.0
L+6C	AF-Reviewed	A0A7X2TTU9-F1	Bryobacterales bacterium	94.38	CocE/NonD family hydrolase	2402.42	117.0
L-6N	AF-Unreviewed	A0A7C7SU33-F1	Planctomycetaceae bacterium	94.38	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2764.34	144.0
L+6C	AF-Unreviewed	A0A7W1N404-F1	Actinomycetia bacterium	94.38	Uncharacterized protein	1950.38	109.0
L+4N	AF-Unreviewed	A0A0N5C895-F1	Intestinal threadworm	94.38	Phosphatidylethanolamine-binding protein	827.88	48.0
L-6N	AF-Unreviewed	A0A2S8FQ15-F1	Blastopirellula marina	94.38	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2940.5	147.0
L+6C	AF-Unreviewed	A0A3M1CWX7-F1	Deltaproteobacteria bacterium	94.38	Uncharacterized protein	2025.9	106.0
L+6C	AF-Unreviewed	A0A3N5TYB3-F1	Actinomycetia bacterium	94.38	Uncharacterized protein	1824.73	99.0
L-4C	AF-Unreviewed	A0A3Q3LJG1-F1	zig-zag eel	94.38	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3676.37	193.0
L+4C	AF-Unreviewed	A0A0Q6W8Q4-F1	Massilia sp	94.38	prolyl oligopeptidase (EC 3.4.21.26)	14849.4	614.0
L-6C	AF-Unreviewed	A0A0P9CXL9-F1	Kouleothrix aurantiaca	94.38	Intradiol ring-cleavage dioxygenases domain-containing protein	866.98	49.0
L+4N	AF-Unreviewed	A0A4V3JNX8-F1	Leptospira perdikensis	94.38	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5442.76	259.0
L+4C	AF-Unreviewed	A0A534TL01-F1	Deltaproteobacteria bacterium	94.38	PQQ-dependent sugar dehydrogenase	3776.36	232.0
L+4C	AF-Unreviewed	A0A7C1EVQ8-F1	Chloroflexi bacterium	94.38	Uncharacterized protein	2010.8	107.0
L-6N	AF-Unreviewed	A0A7X7KF02-F1	Pirellulaceae bacterium	94.31	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2899.53	148.0
L+4N	AF-Unreviewed	A0A545TZ75-F1	Exilibacterium tricleocarpae	94.31	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5480.5	263.0
L-4N	AF-Unreviewed	A0A6I4C1Y0-F1	Campylobacter pylori	94.31	Gfo/Idh/MocA family oxidoreductase	1461.16	94.0
L-4C	AF-Unreviewed	A0A3Q9BVN0-F1	Streptomyces aquilus	94.31	Uncharacterized protein	633.88	30.0
L+6C	AF-Reviewed	A0A536EMS6-F1	Chloroflexi bacterium	94.31	Xaa-Pro dipeptidyl-peptidase C-terminal domain-containing protein	1286.5	61.0
L-6N	AF-Unreviewed	A0A518KA30-F1	Botrimarina mediterranea	94.31	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2783.33	148.0
L+6C	AF-Unreviewed	A0A1Q7WYM0-F1	Actinobacteria bacterium	94.31	cutinase (EC 3.1.1.74)	1190.29	57.0
L+4N	AF-Unreviewed	A0A6L6PZ22-F1	Massilia ginsengisoli	94.31	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5830.56	277.0
L-6N	AF-Unreviewed	A0A5C5VRU0-F1	Botrimarina hoheduenensis	94.31	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2805.02	148.0
L-5N	AF-Unreviewed	A0A2E0TM01-F1	Sandaracinus sp	94.31	Uncharacterized protein	1223.45	62.0
L-7N	AF-Unreviewed	A0A0G1QP35-F1	Microgenomates group	94.31	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	1501.49	76.0
L+5C	AF-Unreviewed	A0A538LDF8-F1	Actinomycetia bacterium	94.31	cutinase (EC 3.1.1.74)	1214.59	56.0
L-4N	AF-Unreviewed	A0A849DDA2-F1	Sulfurovum sp	94.31	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	2300.92	116.0
L-5N	AF-Unreviewed	A0A2E3NND7-F1	Xanthomonadales bacterium	94.25	Catalase (EC 1.11.1.6)	4212.34	198.0
L+5C	AF-Unreviewed	A0A538F3W7-F1	Actinomycetia bacterium	94.25	cutinase (EC 3.1.1.74)	1170.5	56.0
L+4N	AF-Unreviewed	K4KNF5-F1	Simiduia agarivorans 	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5568.91	262.0
L+6C	AF-Unreviewed	A0A1H9SSM7-F1	Isobaculum melis	94.25	Xaa-Pro dipeptidyl-peptidase C-terminal domain-containing protein	2592.23	116.0
L-4C	AF-Unreviewed	A0A4U5LQT7-F1	Entomopathogenic nematode	94.25	Geranylgeranyl transferase type-2 subunit beta (EC 2.5.1.60)	3565.44	220.0
L+6C	AF-Unreviewed	A0A0H5C8X8-F1	Torula yeast	94.25	Alpha/beta-hydrolase	2517.37	135.0
L+6C	AF-Unreviewed	A0A0L8M7H3-F1	Streptomyces cinnamonensis	94.25	Lipoprotein	1967.58	107.0
L+4C	AF-Unreviewed	A0A4U1GZQ6-F1	Polyangium aurulentum	94.25	PQQ-dependent sugar dehydrogenase	4137.85	243.0
L+4N	AF-Unreviewed	A0A432FP58-F1	Gammaproteobacteria bacterium	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5490.9	261.0
L+4N	AF-Unreviewed	A0A845I3F3-F1	Duganella fentianensis	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5717.01	275.0
L+4N	AF-Unreviewed	A0A7X2LS77-F1	Massilia rivuli	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5648.53	277.0
L-6N	AF-Unreviewed	A0A7Y5W384-F1	Pirellulales bacterium	94.25	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2797.73	148.0
L-4N	AF-Unreviewed	A0A4Q0U6Q2-F1	Candidatus Amulumruptor	94.25	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase)	1650.24	107.0
L+7N	AF-Unreviewed	A0A7R7A006-F1	Nitratiruptor sp	94.25	tryptophan--tRNA ligase (EC 6.1.1.2)	3144.04	157.0
L+8N	AF-Unreviewed	E7D6C0-F1	Amesia atrobrunnea	94.25	Cellobiose dehydrogenase (EC 1.1.99.18)	973.7	45.0
L+4N	AF-Unreviewed	A0A4Y9SL67-F1	Duganella callida	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5887.6	275.0
L-6N	AF-Unreviewed	A0A7C1FLU4-F1	Planctomycetes bacterium	94.25	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2824.06	148.0
L+4N	AF-Unreviewed	A0A844CYV6-F1	Duganella rivi	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5714.45	275.0
L-7N	AF-Unreviewed	A0A523E3I3-F1	Acidobacteria bacterium	94.25	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2378.68	116.0
L+4N	AF-Unreviewed	K4KNF5-F1	Simiduia agarivorans 	94.25	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5910.18	281.0
L-4C	AF-Unreviewed	A0A662PBB9-F1	Thermococci archaeon	94.25	Reductive dehalogenase	2175.9	111.0
L+4N	AF-Unreviewed	A0A5F2D0D8-F1	Leptospira levettii	94.19	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5455.56	259.0
L-6N	AF-Unreviewed	A0A517YJV6-F1	Anatilimnocola aggregata	94.19	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2820.0	149.0
L-7N	AF-Unreviewed	A0A2M8NSW7-F1	Phototrophicales bacterium	94.19	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2384.1	116.0
L-4N	AF-Unreviewed	A0A2C9JJF7-F1	Bloodfluke planorb	94.19	Choline/carnitine acyltransferase domain-containing protein	1571.81	85.0
L-6N	AF-Unreviewed	A0A847GSI7-F1	Candidatus Anammoximicrobium	94.19	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2779.21	148.0
L-4C	AF-Unreviewed	A0A671U7B9-F1	Gilthead sea bream	94.19	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3787.52	193.0
L+4N	AF-Unreviewed	A0A7Y9L542-F1	Duganella sp	94.19	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5775.03	275.0
L+6C	AF-Unreviewed	A0A829BZ01-F1	Leptospira noguchii str	94.19	Uncharacterized protein	1969.61	106.0
L+4C	AF-Unreviewed	A0A1F4XJE1-F1	Candidatus Abawacabacteria	94.19	Uncharacterized protein	1926.55	100.0
L-7N	AF-Unreviewed	A0A0G0JGJ5-F1	Candidatus Daviesbacteria	94.19	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	1734.5	83.0
L-5N	AF-Unreviewed	A0A2D5EV93-F1	Myxococcales bacterium	94.19	Uncharacterized protein	1247.77	62.0
L+4N	AF-Unreviewed	A0A1E7WCL9-F1	Duganella phyllosphaerae	94.19	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5736.86	275.0
L-6C	AF-Unreviewed	A0A208XSC6-F1	Pigmentiphaga sp	94.19	Intradiol ring-cleavage dioxygenases domain-containing protein	1104.1	65.0
L+4N	AF-Unreviewed	A0A839UT75-F1	Simiduia aestuariiviva	94.12	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5493.96	262.0
L-4N	AF-Unreviewed	T1U9A7-F1	Helicobacter pylori	94.12	Oxidoreductase, NAD-binding Rossmann fold family protein	1501.71	94.0
L+4N	AF-Unreviewed	A0A4R9LFX4-F1	Leptospira vanthielii	94.12	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5388.48	259.0
L+4C	AF-Unreviewed	A0A7K3X846-F1	Micromonospora sp	94.12	Uncharacterized protein	2036.12	107.0
L+4N	AF-Unreviewed	A0A6I2KYD9-F1	Duganella guangzhouensis	94.12	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5894.56	274.0
L+4N	AF-Unreviewed	A0A5E8H970-F1	Leptospira yanagawae serovar Saopaulo str	94.12	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5438.91	259.0
L-4N	AF-Unreviewed	A0A4Y4WSN0-F1	Campylobacter pylori	94.12	Oxidoreductase	1423.31	94.0
L-4N	AF-Unreviewed	A0A496F0S1-F1	Campylobacter pylori	94.12	Oxidoreductase	1415.89	94.0
L+6C	AF-Unreviewed	A0A0M8RUQ4-F1	Streptomyces sp	94.12	Lipoprotein	2036.48	107.0
L-4N	AF-Unreviewed	A0A5S4FA05-F1	Candidatus Accumulibacter	94.12	Serine-protein kinase RsbW	838.28	46.0
L-4N	AF-Unreviewed	K2KT64-F1	Helicobacter pylori	94.12	Lipopolysaccaride biosynthesis protein wbpB	1430.1	94.0
L-6N	AF-Unreviewed	A0A7V4P9K4-F1	Planctomycetaceae bacterium	94.12	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2828.44	148.0
L-5C	AF-Unreviewed	A0A150PG00-F1	Polyangium cellulosum	94.12	Hydrazine synthase alpha subunit middle domain-containing protein	9000.88	386.0
L-6N	AF-Unreviewed	A0A368KXC7-F1	Blastopirellula cremea	94.12	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2886.91	147.0
L-5C	AF-Unreviewed	A0A7V4J203-F1	Lentisphaerae bacterium	94.12	Peptidoglycan bridge formation glycyltransferase FemA/FemB family protein	3001.68	172.0
L+6C	AF-Unreviewed	A0A838VAQ1-F1	Solirubrobacterales bacterium	94.12	cutinase (EC 3.1.1.74)	1220.38	57.0
L+4N	AF-Unreviewed	A0A839UT75-F1	Simiduia aestuariiviva	94.12	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5852.65	281.0
L-6C	AF-Unreviewed	A0A850JAN8-F1	Actinomadura sp	94.12	Dioxygenase	858.1	49.0
L+6C	AF-Unreviewed	A0A7J5C2A7-F1	Micromonospora sp	94.12	Uncharacterized protein	1975.54	107.0
L-4N	AF-Unreviewed	A0A2T6SZ23-F1	Campylobacter pylori	94.06	Oxidoreductase	1454.57	94.0
L-4N	AF-Unreviewed	A0A0M9W5S0-F1	Campylobacter pylori	94.06	Oxidoreductase	1442.52	94.0
L-4N	AF-Unreviewed	A0A438REU4-F1	Campylobacter pylori	94.06	Gfo/Idh/MocA family oxidoreductase	1440.69	94.0
L+4N	AF-Unreviewed	A0A520XDP0-F1	Chromatiales bacterium	94.06	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5174.58	255.0
L-7N	AF-Unreviewed	A0A554KXS5-F1	Microgenomates group	94.06	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	1761.97	85.0
L-6N	AF-Unreviewed	A0A5C5V0U0-F1	Blastopirellula retiformator	94.06	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2772.53	146.0
L+4N	AF-Unreviewed	A0A4R9I0E4-F1	Leptospira noumeaensis	94.06	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5356.9	259.0
L-4N	AF-Unreviewed	A0A438PG34-F1	Campylobacter pylori	94.06	Gfo/Idh/MocA family oxidoreductase	1408.17	94.0
L-4N	AF-Unreviewed	A0A7V9K349-F1	Thermoleophilaceae bacterium	94.06	Glycosyltransferase family 39 protein	7164.34	291.0
L+7N	AF-Unreviewed	A0A1I5M800-F1	Hydrogenimonas thermophila	94.06	tryptophan--tRNA ligase (EC 6.1.1.2)	3194.95	157.0
L-7N	AF-Unreviewed	A0A0S8BNU1-F1	Anaerolineae bacterium	94.06	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	2270.33	116.0
L+4C	AF-Unreviewed	A0A346XV49-F1	Euzebya pacifica	94.06	Uncharacterized protein	2026.57	107.0
L+5N	AF-Unreviewed	R9T8H1-F1	strain Issoire-Mx1	94.06	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	3971.89	215.0
L-4N	AF-Unreviewed	A0A5B9I775-F1	Campylobacter pylori	94.06	Gfo/Idh/MocA family oxidoreductase	1497.05	94.0
L-4N	AF-Unreviewed	A0A439BMT1-F1	Campylobacter pylori	94.06	Gfo/Idh/MocA family oxidoreductase	1407.82	94.0
L+4N	AF-Unreviewed	A0A1G7Y7N8-F1	Duganella sp	94.06	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	5850.44	275.0
L-4N	AF-Unreviewed	A0A2A6TT19-F1	Campylobacter pylori	94.06	Oxidoreductase	1444.55	94.0
